"date","trend","trend_hosp","trend_dead"
2020-03-18,0.162050755480704,0.024781692265831,0.00272212298192898
2020-03-19,0.498726645999351,0.0713037702134911,0.0109739472257182
2020-03-20,1.06287621424402,0.141918864158682,0.0211873993935781
2020-03-21,1.95846652783247,0.236424240325123,0.0341762622553028
2020-03-22,3.28217806531069,0.358016738637629,0.049643699346559
2020-03-23,5.08634598273959,0.507967558315475,0.0685146822916227
2020-03-24,7.42399380360709,0.692405527264663,0.0907434279813761
2020-03-25,10.3549702020272,0.914759229940875,0.116692496170461
2020-03-26,13.8212663130874,1.17861615199962,0.14787907159419
2020-03-27,17.7924447591006,1.49298435885187,0.181858399204028
2020-03-28,21.8588153670686,1.86681087231538,0.220106251508864
2020-03-29,25.717672264504,2.31368596026881,0.263540247511591
2020-03-30,29.1804498738019,2.84699447274692,0.311172374065739
2020-03-31,32.2249307999401,3.48202204681828,0.364449685299232
2020-04-01,34.9737482573465,4.22116986314114,0.424434525655374
2020-04-02,37.2953068162454,5.04846889332793,0.490577767446562
2020-04-03,39.6464818744137,5.95767714771033,0.564997035335164
2020-04-04,42.3609261577879,6.93144573777092,0.649912891808557
2020-04-05,46.2184045873528,7.95306299320954,0.746114521916796
2020-04-06,51.1940248072191,8.98067527322792,0.856648916532646
2020-04-07,57.0059780644034,9.97337589037313,0.981436016169789
2020-04-08,63.5493476779531,10.9374299245697,1.12138919117664
2020-04-09,70.763360416123,11.8781070535733,1.27868947633232
2020-04-10,77.5794467585373,12.7967847539617,1.44950115709261
2020-04-11,83.7491673032904,13.6896082484935,1.63954786214653
2020-04-12,88.6139546385929,14.5852935845793,1.85240202379178
2020-04-13,93.0739946602894,15.5010175026028,2.09655894686633
2020-04-14,97.1849656518009,16.4311343637433,2.37284849237967
2020-04-15,101.694272217642,17.3602766635169,2.68288602276532
2020-04-16,107.37820766856,18.2915536794338,3.02424236918407
2020-04-17,114.376846387756,19.2390112229211,3.40123364788611
2020-04-18,121.997976102351,20.1738738983012,3.80046952689941
2020-04-19,129.817101414455,21.122112500004,4.21470910039066
2020-04-20,137.581818096816,22.03871307489,4.63142905597575
2020-04-21,144.417550410388,22.9037683039164,5.04722669265755
2020-04-22,150.002911045171,23.7282376418035,5.45569216997845
2020-04-23,154.857556900923,24.5004332992711,5.85130242613612
2020-04-24,160.419916123858,25.2377909282812,6.23691950886855
2020-04-25,165.925433252843,25.909453662141,6.60043812553429
2020-04-26,171.76908174151,26.5201052973921,6.94392938093538
2020-04-27,178.852161127333,27.0598379871768,7.26434508572581
2020-04-28,186.864150426942,27.5016357484448,7.55477715121511
2020-04-29,193.837743135104,27.8876917352642,7.78589656397908
2020-04-30,201.299761972919,28.147845519187,7.97299714885599
2020-05-01,209.246547147517,28.292051799473,8.10332651808513
2020-05-02,217.807010856113,28.2420682751968,8.17873343970111
2020-05-03,226.514285209159,28.061839610292,8.19869184174601
2020-05-04,234.484709765903,27.7452056466862,8.1575551719535
2020-05-05,242.442914751253,27.3050768844747,8.05962279164502
2020-05-06,248.530997395196,26.8053878798104,7.94102879397516
2020-05-07,254.382217320342,26.2547606618376,7.80149949836994
2020-05-08,259.335043415805,25.6746528130047,7.65032695921425
2020-05-09,261.298277249554,25.0646961644318,7.48078245757392
2020-05-10,261.848994307668,24.4135482782686,7.31617640439844
2020-05-11,260.35391548785,23.7593298113928,7.15873078663721
2020-05-12,256.801553725997,23.0323919120668,7.00485689915874
2020-05-13,250.935101067283,22.3118944713182,6.85034743456823
2020-05-14,243.827964629144,21.5776512965754,6.70400498393907
2020-05-15,237.146058585648,20.8106424297,6.56857315118605
2020-05-16,232.882276586112,20.0529641917578,6.44316461118529
2020-05-17,230.92870943448,19.2657553183035,6.33648618533243
2020-05-18,231.225973897874,18.4791149935412,6.2370798887891
2020-05-19,234.180106266157,17.7368219288652,6.14002534729548
2020-05-20,239.970401922425,17.0321806467336,6.04310188217042
2020-05-21,248.135898027779,16.3908354220298,5.9367166099558
2020-05-22,258.15637238147,15.7949554789196,5.80934731314433
2020-05-23,270.121697115931,15.248498329591,5.67134332070037
2020-05-24,282.83410238804,14.7455472293594,5.5253320252454
2020-05-25,291.40549862963,14.3232282811267,5.3811682012395
2020-05-26,291.96868184387,13.9522647451423,5.21253704552183
2020-05-27,284.479438282928,13.6272403001944,5.01908091470698
2020-05-28,270.179056465048,13.3391339674398,4.79619367251118
2020-05-29,251.084320671887,13.1056275156913,4.56274909946338
2020-05-30,231.498634071841,12.8902424505561,4.31183237280724
2020-05-31,214.404052214831,12.6909261478728,4.05837564109115
2020-06-01,200.578975150641,12.4704913405769,3.81295374274404
2020-06-02,189.727063237044,12.2089168346752,3.57065143373813
2020-06-03,179.161209428935,11.9023789278857,3.33587003494649
2020-06-04,167.702643832718,11.5660655443753,3.11215048255421
2020-06-05,155.426066350775,11.2052165464838,2.8981072419418
2020-06-06,143.546285753958,10.8243701554088,2.69546303579732
2020-06-07,130.983167414773,10.4398924245713,2.51709132393577
2020-06-08,117.016375861283,10.0571331297231,2.36388884114159
2020-06-09,102.68809855459,9.69127150921032,2.23500846428947
2020-06-10,89.2267986607633,9.36001917923727,2.13081633609779
2020-06-11,77.8199529686031,9.05596056977563,2.04936907535584
2020-06-12,68.7580994787177,8.78163800085074,1.99424553790244
2020-06-13,61.8805761884987,8.54369847831427,1.96504044331608
2020-06-14,56.9717506571977,8.34742863560558,1.95898222290035
2020-06-15,53.3642875649691,8.16788299612485,1.97356869493291
2020-06-16,51.1064365427724,7.98221836388775,2.01096476801597
2020-06-17,50.0626394991818,7.81063211939495,2.06626340755848
2020-06-18,49.708749612143,7.64843118283635,2.13820363620871
2020-06-19,49.3618299970412,7.47679536179126,2.22332523319686
2020-06-20,49.0847489323646,7.31020058903484,2.33069837013601
2020-06-21,48.2980457309529,7.16175132853529,2.44687475538457
2020-06-22,46.7028697779277,7.02334224927148,2.56390958810536
2020-06-23,44.4759409034181,6.89142778497389,2.67130241382346
2020-06-24,41.7392822596766,6.76907807720876,2.75359775239077
2020-06-25,39.5698250867459,6.65389598377388,2.79613982560595
2020-06-26,38.0044623382883,6.54082152727871,2.79985078849832
2020-06-27,36.8146248436734,6.43210852593346,2.75746357138882
2020-06-28,35.747629377894,6.33197995485212,2.67289831165028
2020-06-29,34.7675271080907,6.25502825995458,2.54819765983839
2020-06-30,34.0631555177921,6.19986264274371,2.39240459386509
2020-07-01,33.8009991640435,6.15835927488108,2.21788105814188
2020-07-02,33.9152187276875,6.11677968907042,2.03722354450858
2020-07-03,34.1550212357494,6.06405275462121,1.8544001679758
2020-07-04,34.0077875047563,6.01240991732609,1.67707001801959
2020-07-05,33.4479444206575,5.9722475530571,1.50862711378215
2020-07-06,32.9109923840486,5.94390686025498,1.3566060266131
2020-07-07,32.9508861044454,5.92370186442126,1.22097800778731
2020-07-08,34.341160623736,5.91579147985946,1.10049003209305
2020-07-09,36.6537248933871,5.92685944318973,0.994131233577151
2020-07-10,39.7214733869209,5.96252032779819,0.899577126790081
2020-07-11,43.328588556283,6.0433879313684,0.814373680478713
2020-07-12,47.6900956382189,6.16965724986734,0.737387967100339
2020-07-13,52.9288712963951,6.35751557156507,0.666914819648997
2020-07-14,59.3044503901137,6.60250373999139,0.602647238084677
2020-07-15,67.2918452722901,6.90662341860937,0.545629454126234
