"date","trend","trend_hosp","trend_dead"
2020-03-18,0.140574957768915,0.0219765880021459,0.00283816168345385
2020-03-19,0.429977466741675,0.0654482481078957,0.00988060593139539
2020-03-20,0.914368880729591,0.131581279866105,0.0205213927847805
2020-03-21,1.67304749716487,0.221979950599901,0.0342011735940657
2020-03-22,2.79814605300674,0.339455001638261,0.051239621627942
2020-03-23,4.3628854969214,0.48480049688569,0.07037197088827
2020-03-24,6.44456840233346,0.661736394073977,0.0928726390429511
2020-03-25,9.11077864906522,0.875014921839383,0.11945509803746
2020-03-26,12.3683467946963,1.13054073154568,0.150010398873475
2020-03-27,16.2344000005539,1.4349239032378,0.183955147381366
2020-03-28,20.3788785678456,1.79545135400898,0.221841865837799
2020-03-29,24.5854511306407,2.22264876427166,0.264658053040829
2020-03-30,28.4758350696597,2.72563961874302,0.312147065180535
2020-03-31,32.0313114705352,3.31494595351561,0.365907857567519
2020-04-01,35.2807393759885,3.99155792912635,0.426972952794547
2020-04-02,38.2991839860736,4.75544461678363,0.494975159292053
2020-04-03,41.2865928199401,5.60557684744798,0.571681925176057
2020-04-04,44.5121220691662,6.52712481819912,0.659530277409844
2020-04-05,48.185969154423,7.50872140614186,0.758736123383031
2020-04-06,52.5049302365923,8.5158650889658,0.872223044386049
2020-04-07,57.5723867962282,9.53237160413635,1.00072578820687
2020-04-08,63.3482153272408,10.5445345454152,1.14426890736258
2020-04-09,69.6470377976487,11.5466567158806,1.30421902598124
2020-04-10,75.971874709617,12.5430041310786,1.478771140363
2020-04-11,81.8860923433027,13.5241607158649,1.67300193410738
2020-04-12,87.3436008644237,14.4932832320802,1.88638933701873
2020-04-13,92.5466371165944,15.4813224755306,2.1266585583375
2020-04-14,97.5418554829439,16.5027891780907,2.39431437014152
2020-04-15,103.063382662011,17.5289626580337,2.69393899769299
2020-04-16,109.442822719108,18.5418470778193,3.02030448399561
2020-04-17,116.369835684753,19.5475488890204,3.37375894992407
2020-04-18,123.472514760064,20.5412907027884,3.7485782463261
2020-04-19,130.636543778296,21.4945283650235,4.13624588097798
2020-04-20,137.750421524337,22.4080140066418,4.53295894507907
2020-04-21,144.666036626763,23.2861364565925,4.92905936639655
2020-04-22,151.031915428303,24.1082396530586,5.31579234213084
2020-04-23,156.769225956926,24.8773796044608,5.69610485630581
2020-04-24,162.601184317743,25.5821483659376,6.06879687448149
2020-04-25,168.516495550172,26.2248083731396,6.42449083989545
2020-04-26,174.902744494405,26.7774683086454,6.76032696870954
2020-04-27,181.609226361513,27.2541335933762,7.06959589493062
2020-04-28,188.86274959767,27.6620612016459,7.34710297688939
2020-04-29,195.533185993876,27.9800893125059,7.58718080846804
2020-04-30,202.217155056667,28.1929576778901,7.77780864763094
2020-05-01,209.37386265487,28.2856192630134,7.91831598055788
2020-05-02,216.250219646732,28.2280656572841,8.01067850414889
2020-05-03,223.52475007521,28.010516170823,8.05427538206053
2020-05-04,230.50387371894,27.6538466267902,8.03993859330728
2020-05-05,236.775171145897,27.1995364459776,7.97841022236256
2020-05-06,242.378608566159,26.6960775090731,7.89264178693473
2020-05-07,247.732746383375,26.1479816036679,7.79105629368058
2020-05-08,251.465834890529,25.5677202470903,7.67304832335741
2020-05-09,254.002576455419,24.9372409028282,7.54413510092929
2020-05-10,255.175789616006,24.2638748948656,7.41253053973063
2020-05-11,255.38571335713,23.5755795357289,7.27080562350248
2020-05-12,253.067908819494,22.8488803705952,7.12144053362564
2020-05-13,249.434213031995,22.0926084359273,6.96763314154614
2020-05-14,245.914831473133,21.3231352569506,6.81106985474323
2020-05-15,242.378472313781,20.5691029171023,6.66543062757845
2020-05-16,240.066525233203,19.8329255117889,6.52833495476719
2020-05-17,239.399054496508,19.0844872876935,6.39633134703426
2020-05-18,239.704436226361,18.3694054149663,6.27392411150848
2020-05-19,241.845513779085,17.674090645596,6.15704395311469
2020-05-20,246.16708122353,17.0041274345123,6.0375346519693
2020-05-21,252.626089403693,16.3687149372019,5.90470573976123
2020-05-22,260.06065823583,15.7922920669846,5.76060278421116
2020-05-23,268.649159897215,15.2524265524595,5.61026007942898
2020-05-24,277.303160902284,14.7678923867571,5.44683028860677
2020-05-25,282.212247949143,14.3385380745229,5.28099246181629
2020-05-26,281.496284696637,13.9552629804289,5.10242099413651
2020-05-27,275.329919805418,13.590404260542,4.91259513230512
2020-05-28,264.813520032856,13.2623374709451,4.69648618948778
2020-05-29,250.800643185592,12.9753692053941,4.4624290682486
2020-05-30,235.17584136941,12.7136376369804,4.22084478203878
2020-05-31,219.721161440802,12.4554909736431,3.98270141673145
2020-06-01,206.268779676317,12.1936261363177,3.75637428643449
2020-06-02,194.295631578016,11.922833907839,3.53704384835713
2020-06-03,182.427968300721,11.6118380649188,3.32580175620088
2020-06-04,170.076039773314,11.2923913043724,3.12190094048831
2020-06-05,157.18700250408,10.9691316947439,2.93179128522594
2020-06-06,144.261898064597,10.645684362774,2.75238732789444
2020-06-07,130.588251988881,10.3188381211312,2.58629680454482
2020-06-08,116.419192535759,9.99867944672153,2.44082269398104
2020-06-09,102.889362192151,9.68720803435861,2.31804374334234
2020-06-10,90.4812455832325,9.38930886525772,2.21616005381579
2020-06-11,80.1759807116274,9.1066749301948,2.13573098753192
2020-06-12,71.9324468812808,8.84775468510913,2.07619286100177
2020-06-13,65.3583124312301,8.62404053869436,2.03641625712385
2020-06-14,60.1537793747533,8.43065301585979,2.01711199946279
2020-06-15,56.0289619101838,8.25969434744795,2.01841407058343
2020-06-16,52.9763893178611,8.08419140017109,2.03647716578187
2020-06-17,51.1794235719328,7.9121567088093,2.06836014255839
2020-06-18,50.2049100352685,7.74755314316712,2.11593588982622
2020-06-19,49.416390779089,7.5795711193105,2.17802215491093
2020-06-20,48.5595790838169,7.41414569230557,2.249861875842
2020-06-21,47.351735738844,7.27287277205971,2.32699226377328
2020-06-22,45.6813082728478,7.1460457098727,2.40670576257428
2020-06-23,43.5776901009903,7.02950882432086,2.47812797477911
2020-06-24,41.2910371141329,6.91809089548283,2.53305340643595
2020-06-25,39.4700472976821,6.80598903754258,2.56136869281197
2020-06-26,38.0877918324477,6.70113011641628,2.5571440767438
2020-06-27,36.9440028907315,6.60030882263571,2.51471717974481
2020-06-28,35.8495184098808,6.51160033848487,2.43481715569381
2020-06-29,34.8274191601026,6.44383521132879,2.32550657169086
2020-06-30,33.9704594945415,6.39076182333364,2.19284278524428
2020-07-01,33.5597298086602,6.34861776902911,2.04785740438124
2020-07-02,33.6050708697346,6.31351722009389,1.89924114096904
2020-07-03,33.8480794191536,6.26281379748195,1.74854224738016
2020-07-04,33.9357400613018,6.21208860957771,1.60549588059416
2020-07-05,33.8007763228606,6.15513871860586,1.473960212254
2020-07-06,33.565853685415,6.09970607550913,1.35524068617324
2020-07-07,33.7752352001634,6.03289705291295,1.24895271977592
2020-07-08,35.0937543161789,5.95421969582522,1.15701021303286
2020-07-09,37.1029465453181,5.87545317530004,1.07976752541335
2020-07-10,39.5065854087489,5.79452205349498,1.0135711545504
2020-07-11,42.0485697218709,5.72885783812692,0.955616757669956
2020-07-12,44.5256437220108,5.65799088507263,0.908563474778338
2020-07-13,46.734946981712,5.59097412705509,0.87042205660178
2020-07-14,48.837094690744,5.52037195122819,0.837516216350485
2020-07-15,50.8890149362563,5.43672586643514,0.810371965435609
2020-07-16,52.7309015263741,5.33758328026598,0.786931742148157
2020-07-17,54.8153438985971,5.22088149214671,0.766949128460161
2020-07-18,57.0095424638545,5.09502471500867,0.754346076256056
2020-07-19,58.9989576478245,4.97385742550089,0.746474063094367
2020-07-20,60.5591797235008,4.86410165670553,0.742881098403691
2020-07-21,61.6008551743173,4.77622354881445,0.744238439949447
2020-07-22,62.033102679278,4.71492797557704,0.750096333121067
2020-07-23,61.7375393242107,4.67508724418321,0.757846021017966
2020-07-24,60.9650663419484,4.64350062724347,0.766818838801958
2020-07-25,59.7291098163765,4.60831456345167,0.774495405672175
2020-07-26,58.626182613716,4.56298011945635,0.781120583738037
2020-07-27,57.716611332787,4.51117445761299,0.78695374807581
2020-07-28,56.7062060135831,4.45490590277578,0.790821055410106
2020-07-29,55.8596071108359,4.39059442670252,0.791736633652501
2020-07-30,55.4811219400574,4.31479681907704,0.791667598007755
2020-07-31,56.1866886442292,4.23119290272962,0.792992766186713
2020-08-01,58.2290751976259,4.14090606662721,0.792610555089901
2020-08-02,61.0421384507145,4.04835387333341,0.789087493283938
2020-08-03,64.2166079995605,3.96303317478202,0.782095628248064
2020-08-04,67.3471363779475,3.88717607273691,0.772231328966625
2020-08-05,70.2039299944529,3.81812346487477,0.75940788495545
2020-08-06,73.0356987834883,3.75310581976183,0.745089084948515
2020-08-07,75.4876989549016,3.68274780753155,0.731517947735342
2020-08-08,77.6353401422444,3.60243750962121,0.718043072529475
2020-08-09,79.6645081582626,3.51325291016433,0.708282460087266
2020-08-10,81.4668834248254,3.41956730801099,0.704480521620326
2020-08-11,83.0774768321448,3.32085653064239,0.707587047379398
2020-08-12,83.716994765937,3.21715073214477,0.716921683843053
2020-08-13,83.7736239117602,3.10955169726068,0.732694487609298
2020-08-14,83.6637939843104,3.00403054368568,0.753704947291167
2020-08-15,83.4970394772484,2.91010321145909,0.782165523829165
2020-08-16,83.7767182590628,2.82195873948642,0.81743702535198
2020-08-17,84.8271375899876,2.74894183776813,0.860444667555258
