"date","trend","trend_hosp","trend_dead"
2020-03-18,0.115686503969252,0.0206861476316271,0.00310800893196927
2020-03-19,0.351533392876617,0.0610672619184389,0.00946580357955873
2020-03-20,0.744327820552785,0.122797962849647,0.0193212787045065
2020-03-21,1.35650433716241,0.207160306764185,0.0327021548387205
2020-03-22,2.24952105941558,0.314444845720649,0.0493654837709281
2020-03-23,3.49270448673711,0.447020996837524,0.0698944649452944
2020-03-24,5.17900798775377,0.610167580102467,0.0937063639032736
2020-03-25,7.37944396347233,0.806585695003182,0.121765517169681
2020-03-26,10.1133039128798,1.04126074340471,0.154398826977339
2020-03-27,13.430690206817,1.31879614015667,0.192392618599242
2020-03-28,17.2052932625464,1.64438140373786,0.235396932084269
2020-03-29,21.2675015031968,2.02498997089672,0.283522517741839
2020-03-30,25.3828932559296,2.47162588745146,0.337208804043741
2020-03-31,29.440345349066,2.98799599824654,0.397550078186046
2020-04-01,33.4068330710995,3.57713915106819,0.464834154668507
2020-04-02,37.2760252682298,4.24400883034497,0.540168023376884
2020-04-03,41.1746756119749,4.97934640228997,0.623393260089426
2020-04-04,45.1790529073341,5.78393513051398,0.716306884761069
2020-04-05,49.469104794023,6.65487616217331,0.819589328701207
2020-04-06,53.9478908511773,7.5844997327829,0.935286950102145
2020-04-07,59.0464167711903,8.55656911182435,1.06346671302471
2020-04-08,64.6049518666773,9.55517910847151,1.20413800540387
2020-04-09,70.2665686189811,10.5725301825987,1.35759625298003
2020-04-10,75.9453613603534,11.6085999112512,1.52573981980636
2020-04-11,81.5836017366168,12.6629504905086,1.70911959990377
2020-04-12,86.6974535649859,13.731971262333,1.90887448220512
2020-04-13,91.7849046570448,14.8074164427632,2.12909253601596
2020-04-14,96.8193121936446,15.8982303619069,2.36985330592372
2020-04-15,102.257368063386,16.9833355618049,2.63067826816314
2020-04-16,108.087719544992,18.06301108033,2.91054116525572
2020-04-17,114.011211996747,19.1203510023317,3.20831974037641
2020-04-18,120.32250665111,20.1581528234069,3.51867201864632
2020-04-19,126.910831838518,21.1650291837893,3.83881411942452
2020-04-20,133.676031388453,22.1300812891597,4.16654945011012
2020-04-21,140.410580802509,23.0376754957791,4.49881851327265
2020-04-22,147.157357425705,23.8828319749612,4.83188753987338
2020-04-23,153.655982503609,24.6627898249033,5.16278423229735
2020-04-24,160.333537279903,25.3717580940742,5.48975125764362
2020-04-25,166.62782037073,25.9836324256701,5.80618071490124
2020-04-26,173.006083013354,26.5174617136221,6.11044581493482
2020-04-27,180.073333377704,26.9726023683492,6.3927948036113
2020-04-28,187.894693010259,27.3149250065385,6.65610050547174
2020-04-29,195.478755614681,27.5647024438335,6.89072117980559
2020-04-30,202.849077562837,27.6926387795022,7.09793871248882
2020-05-01,210.340453156639,27.7358948870484,7.27373780999291
2020-05-02,217.196201060408,27.6693741796812,7.41264742254775
2020-05-03,223.613677364051,27.4876848916606,7.51387676960488
2020-05-04,229.617164746727,27.1986922772946,7.57452016834113
2020-05-05,235.015049745366,26.8156400279625,7.60335204405571
2020-05-06,239.850499089246,26.3584595071605,7.60021950500858
2020-05-07,244.967205424907,25.8481279982604,7.57158468721669
2020-05-08,248.329495697514,25.3078031692935,7.51910713077884
2020-05-09,250.841200802455,24.7377361923977,7.44738115474669
2020-05-10,252.143792087182,24.1304270381906,7.35958642151185
2020-05-11,252.099332661174,23.4866605804029,7.25638640727143
2020-05-12,250.283797066441,22.821192790227,7.14338206126232
2020-05-13,248.064314700012,22.1259887984427,7.0190159510673
2020-05-14,245.605732964662,21.4130753119399,6.88269997258795
2020-05-15,243.476296055094,20.7010649363278,6.74460178880335
2020-05-16,242.715573739848,20.0092444352254,6.60035284977393
2020-05-17,243.367768311838,19.3282540550282,6.45583406857843
2020-05-18,244.929669299601,18.6642532718408,6.30827426128082
2020-05-19,247.376500723381,18.0181116621979,6.15747282210084
2020-05-20,250.46298675116,17.4056924317068,5.9991363899602
2020-05-21,254.35053411362,16.810519092609,5.83109266059431
2020-05-22,258.384863866758,16.242609699964,5.65551476425767
2020-05-23,262.251593859994,15.7072310468539,5.4766193133139
2020-05-24,265.453549516104,15.2084270667066,5.29510091721552
2020-05-25,267.223563899987,14.7411465142405,5.11053987911871
2020-05-26,264.968208226399,14.3114647285612,4.92196793219995
2020-05-27,259.003435476619,13.9113234097544,4.72694320532957
2020-05-28,250.716478608554,13.5385121923787,4.52912027792735
2020-05-29,239.738861290853,13.1949909744395,4.33011291562745
2020-05-30,226.914242634427,12.8763834086085,4.13262238961102
2020-05-31,214.200437679615,12.5596385576763,3.93884010670919
2020-06-01,201.742294050211,12.2479697706068,3.75364439931773
2020-06-02,189.111190688508,11.9334505036465,3.57467669574602
2020-06-03,176.413420869379,11.613469714375,3.40346787951778
2020-06-04,163.655284203942,11.2860244588029,3.2409267819947
2020-06-05,150.675465625967,10.9527784734831,3.08864684023516
2020-06-06,137.589067742034,10.6194094098393,2.9453012588419
2020-06-07,124.580589343257,10.303694054209,2.81519834568789
2020-06-08,112.104162248921,10.005932693552,2.69691326062051
2020-06-09,100.441721497883,9.71698260795198,2.59345089571275
2020-06-10,89.7987291948849,9.44452723889984,2.50310079380498
2020-06-11,80.7047050845934,9.18905782470217,2.42561718275488
2020-06-12,73.1325894534069,8.9522092748132,2.3613370554
2020-06-13,66.8217571448833,8.74082137770585,2.30879426612818
2020-06-14,61.6446359221953,8.54624723860292,2.26753655742817
2020-06-15,57.4614576760773,8.36528980612473,2.23709082149818
2020-06-16,54.114376114573,8.19263072141739,2.21812972188115
2020-06-17,51.6785826215629,8.02449069011143,2.20760623211406
2020-06-18,49.9887360622606,7.86124475563163,2.20385534931566
2020-06-19,48.6089363088269,7.7027690575527,2.20465760351781
2020-06-20,47.3309517738879,7.55401525524264,2.20797673172759
2020-06-21,45.9616376578845,7.42029517154683,2.21262670999125
2020-06-22,44.3912362926886,7.29694288270125,2.21486132188589
2020-06-23,42.7231984472866,7.17249014632486,2.21113696621531
2020-06-24,41.0620902739233,7.05240304909489,2.19787456696389
2020-06-25,39.5592219079684,6.93520790907229,2.17527610535942
2020-06-26,38.3366878295049,6.81986056220167,2.14149151934688
2020-06-27,37.2541510900002,6.70961362234356,2.09611345103271
2020-06-28,36.2186086198467,6.608215937042,2.0393230682475
2020-06-29,35.2985037953717,6.51740300729383,1.97100857556736
2020-06-30,34.5020711345582,6.4396790947268,1.89304314266066
2020-07-01,34.0010394126613,6.36768557840772,1.80657763301277
2020-07-02,33.8759018689263,6.29825405662572,1.71681876839138
2020-07-03,33.9809250072202,6.22845747637145,1.62525243572948
2020-07-04,34.0739165955327,6.15438833953703,1.53329531758778
2020-07-05,34.1927056488279,6.08244560024668,1.44559787913926
2020-07-06,34.3996844717283,6.00948283885187,1.3628193396117
2020-07-07,34.928986758965,5.93782306649729,1.28604690839678
2020-07-08,36.1191804811677,5.86024291261635,1.21576845607369
2020-07-09,37.8082122686464,5.78286705168322,1.15292787760419
2020-07-10,39.9081642759208,5.70183949780755,1.09526063406847
