,state,date,trend
52,Illinois,2020-04-22,1757.228478103029
53,Illinois,2020-04-23,1875.2997944738227
54,Illinois,2020-04-24,1991.6906829402712
55,Illinois,2020-04-25,2097.9125017367915
56,Illinois,2020-04-26,2193.038648841218
57,Illinois,2020-04-27,2277.0307436999888
58,Illinois,2020-04-28,2349.698269361741
59,Illinois,2020-04-29,2414.511961984538
60,Illinois,2020-04-30,2472.537017104661
61,Illinois,2020-05-01,2519.0538283525802
62,Illinois,2020-05-02,2546.8505016449326
63,Illinois,2020-05-03,2549.7241041770703
64,Illinois,2020-05-04,2518.194693040176
65,Illinois,2020-05-05,2464.648113986026
66,Illinois,2020-05-06,2410.91989835082
67,Illinois,2020-05-07,2359.5016793235495
68,Illinois,2020-05-08,2313.1676850443164
69,Illinois,2020-05-09,2276.2731823218915
70,Illinois,2020-05-10,2257.449301593735
71,Illinois,2020-05-11,2266.168017988505
72,Illinois,2020-05-12,2289.2638334605585
73,Illinois,2020-05-13,2287.1880477319633
74,Illinois,2020-05-14,2273.401418885237
75,Illinois,2020-05-15,2245.282577721206
76,Illinois,2020-05-16,2219.3519672459342
77,Illinois,2020-05-17,2204.3408063517145
78,Illinois,2020-05-18,2203.250338552901
79,Illinois,2020-05-19,2202.4358649593614
80,Illinois,2020-05-20,2206.11412903034
81,Illinois,2020-05-21,2192.2390539432326
82,Illinois,2020-05-22,2153.389964660635
83,Illinois,2020-05-23,2075.1094622347073
84,Illinois,2020-05-24,1950.9443418012904
85,Illinois,2020-05-25,1788.7313664803173
86,Illinois,2020-05-26,1615.778384761568
87,Illinois,2020-05-27,1454.6886350256511
88,Illinois,2020-05-28,1311.9413346881372
0,Indiana,2020-03-01,-0.1643830783460074
1,Indiana,2020-03-02,-0.08915549168306147
2,Indiana,2020-03-03,-0.002300368606170222
3,Indiana,2020-03-04,0.10692899302202963
4,Indiana,2020-03-05,0.2542446536001175
5,Indiana,2020-03-06,0.43860056579768325
6,Indiana,2020-03-07,0.6464311214630076
7,Indiana,2020-03-08,0.9066187960620267
8,Indiana,2020-03-09,1.1969557628278866
9,Indiana,2020-03-10,1.4499232658207064
10,Indiana,2020-03-11,1.6187259381011478
11,Indiana,2020-03-12,1.723595154299224
12,Indiana,2020-03-13,1.9547087040039068
13,Indiana,2020-03-14,2.498879946537239
14,Indiana,2020-03-15,3.412501485463708
15,Indiana,2020-03-16,4.844476421351031
16,Indiana,2020-03-17,7.071566509878309
17,Indiana,2020-03-18,10.615687932139123
18,Indiana,2020-03-19,16.26735786842722
19,Indiana,2020-03-20,24.847524045865587
20,Indiana,2020-03-21,37.17569648322491
21,Indiana,2020-03-22,53.645624770403714
22,Indiana,2020-03-23,74.60574474727693
23,Indiana,2020-03-24,101.46107282860424
24,Indiana,2020-03-25,134.6669849554063
25,Indiana,2020-03-26,174.2829807293304
26,Indiana,2020-03-27,216.87168291028564
27,Indiana,2020-03-28,256.3802295977369
28,Indiana,2020-03-29,293.8532942907425
29,Indiana,2020-03-30,331.13854691345495
30,Indiana,2020-03-31,368.3010955512329
31,Indiana,2020-04-01,402.12735766166196
32,Indiana,2020-04-02,430.1225557579917
33,Indiana,2020-04-03,452.29095997907456
34,Indiana,2020-04-04,472.7479901504512
35,Indiana,2020-04-05,489.44560894985227
36,Indiana,2020-04-06,500.6048421903985
37,Indiana,2020-04-07,500.37727682172067
38,Indiana,2020-04-08,489.6426856392029
39,Indiana,2020-04-09,475.86897526457557
40,Indiana,2020-04-10,463.2777694163233
41,Indiana,2020-04-11,448.872637949266
42,Indiana,2020-04-12,433.7318688191701
43,Indiana,2020-04-13,423.51595198356205
44,Indiana,2020-04-14,426.48976944893064
45,Indiana,2020-04-15,442.76459236589704
46,Indiana,2020-04-16,462.95803745597794
47,Indiana,2020-04-17,478.1082103960379
48,Indiana,2020-04-18,485.7492413391503
49,Indiana,2020-04-19,489.13978447595474
50,Indiana,2020-04-20,490.1293456171194
51,Indiana,2020-04-21,495.6356578081563
52,Indiana,2020-04-22,512.2963177176952
53,Indiana,2020-04-23,545.520018826231
54,Indiana,2020-04-24,590.5325294416003
55,Indiana,2020-04-25,642.0245529640666
56,Indiana,2020-04-26,690.8416455778126
57,Indiana,2020-04-27,727.3196828044755
58,Indiana,2020-04-28,736.6032424486849
59,Indiana,2020-04-29,729.0779255854123
60,Indiana,2020-04-30,716.210257200003
61,Indiana,2020-05-01,703.7104243484904
62,Indiana,2020-05-02,691.0000329192076
63,Indiana,2020-05-03,680.661324675438
64,Indiana,2020-05-04,672.2992507934243
65,Indiana,2020-05-05,665.9918224139719
66,Indiana,2020-05-06,654.2781398927467
67,Indiana,2020-05-07,627.4272187869446
68,Indiana,2020-05-08,594.2502076132939
69,Indiana,2020-05-09,561.8400798156772
70,Indiana,2020-05-10,535.9892181295052
71,Indiana,2020-05-11,521.4685792638817
72,Indiana,2020-05-12,514.4744763570753
73,Indiana,2020-05-13,513.1873293290885
74,Indiana,2020-05-14,521.6374434686646
75,Indiana,2020-05-15,534.1598647144317
76,Indiana,2020-05-16,544.0144246985226
77,Indiana,2020-05-17,549.3095651601129
78,Indiana,2020-05-18,551.4851650909072
79,Indiana,2020-05-19,550.4099001132101
80,Indiana,2020-05-20,543.0484841550126
81,Indiana,2020-05-21,525.9147092991968
82,Indiana,2020-05-22,502.67186159840224
83,Indiana,2020-05-23,479.85474341403517
84,Indiana,2020-05-24,460.18337352126485
85,Indiana,2020-05-25,445.21550561215514
86,Indiana,2020-05-26,438.64421860002426
87,Indiana,2020-05-27,439.86881703742034
88,Indiana,2020-05-28,445.9594148212058
0,Iowa,2020-03-01,-0.2728670906124132
1,Iowa,2020-03-02,-0.16172679781920196
2,Iowa,2020-03-03,-0.033181268228001604
3,Iowa,2020-03-04,0.11827806708937039
4,Iowa,2020-03-05,0.2970553189775944
5,Iowa,2020-03-06,0.5080835176044836
6,Iowa,2020-03-07,0.75188921659779
7,Iowa,2020-03-08,1.0215310150203556
8,Iowa,2020-03-09,1.2862102217636728
9,Iowa,2020-03-10,1.511298095051898
10,Iowa,2020-03-11,1.6973745898442187
11,Iowa,2020-03-12,1.8762994238365382
12,Iowa,2020-03-13,2.0780109871797006
13,Iowa,2020-03-14,2.3416325343074016
14,Iowa,2020-03-15,2.7140065381168235
15,Iowa,2020-03-16,3.2403350325928164
16,Iowa,2020-03-17,3.9948701791975996
17,Iowa,2020-03-18,5.003090289483248
18,Iowa,2020-03-19,6.302381831653312
19,Iowa,2020-03-20,7.997194710442805
20,Iowa,2020-03-21,10.245766195398541
21,Iowa,2020-03-22,13.061075170951371
22,Iowa,2020-03-23,16.498318014838432
23,Iowa,2020-03-24,20.663294540778917
24,Iowa,2020-03-25,25.665076457528468
25,Iowa,2020-03-26,31.44439483714679
26,Iowa,2020-03-27,37.75143370594375
27,Iowa,2020-03-28,44.14742924512629
28,Iowa,2020-03-29,50.43112958828156
29,Iowa,2020-03-30,56.58092222835092
30,Iowa,2020-03-31,62.299884679586384
31,Iowa,2020-04-01,67.66671906376216
32,Iowa,2020-04-02,72.78556219980526
33,Iowa,2020-04-03,77.62474688764816
34,Iowa,2020-04-04,82.14477649475874
35,Iowa,2020-04-05,86.5471373701447
36,Iowa,2020-04-06,91.06400654656507
37,Iowa,2020-04-07,95.86130821688603
38,Iowa,2020-04-08,100.92696478034127
39,Iowa,2020-04-09,106.00701143398584
40,Iowa,2020-04-10,111.04099205086347
41,Iowa,2020-04-11,116.42858804862645
42,Iowa,2020-04-12,122.84849636052347
43,Iowa,2020-04-13,131.1284658235822
44,Iowa,2020-04-14,141.42719328596485
45,Iowa,2020-04-15,153.9300466714448
46,Iowa,2020-04-16,169.0040366241384
47,Iowa,2020-04-17,186.53568152607474
48,Iowa,2020-04-18,206.25049076856178
49,Iowa,2020-04-19,227.64700485959585
50,Iowa,2020-04-20,249.34168503123888
51,Iowa,2020-04-21,271.4299284540325
52,Iowa,2020-04-22,294.5531721617438
53,Iowa,2020-04-23,320.780702008402
54,Iowa,2020-04-24,349.7588275466492
55,Iowa,2020-04-25,378.4914515453133
56,Iowa,2020-04-26,404.7377436741926
57,Iowa,2020-04-27,428.80192803592615
58,Iowa,2020-04-28,450.6096770304534
59,Iowa,2020-04-29,469.46066333997265
60,Iowa,2020-04-30,483.852904912219
61,Iowa,2020-05-01,493.13438110391047
62,Iowa,2020-05-02,494.2882409278174
63,Iowa,2020-05-03,486.6513595950268
64,Iowa,2020-05-04,472.7088211431913
65,Iowa,2020-05-05,455.27306410627943
66,Iowa,2020-05-06,437.6658161755312
67,Iowa,2020-05-07,420.9841310987132
68,Iowa,2020-05-08,404.6265797923871
69,Iowa,2020-05-09,391.10586992178105
70,Iowa,2020-05-10,382.3381034051171
71,Iowa,2020-05-11,377.32638099413236
72,Iowa,2020-05-12,373.60466013603104
73,Iowa,2020-05-13,369.6437333027212
74,Iowa,2020-05-14,365.24082255074296
75,Iowa,2020-05-15,360.5907260878859
76,Iowa,2020-05-16,356.769475500647
77,Iowa,2020-05-17,354.85166389857363
78,Iowa,2020-05-18,354.9450588582059
79,Iowa,2020-05-19,356.25400393968226
80,Iowa,2020-05-20,357.7568913213811
81,Iowa,2020-05-21,357.5534584361413
82,Iowa,2020-05-22,355.7586241845294
83,Iowa,2020-05-23,352.42594819598406
84,Iowa,2020-05-24,347.2411395366055
85,Iowa,2020-05-25,340.56388268344244
86,Iowa,2020-05-26,334.0341939257642
87,Iowa,2020-05-27,327.4041923251078
88,Iowa,2020-05-28,320.3496813136144
0,Kansas,2020-03-01,0.1741379305345767
1,Kansas,2020-03-02,0.12605211939282412
2,Kansas,2020-03-03,0.08450291966964874
3,Kansas,2020-03-04,0.05419556467456843
4,Kansas,2020-03-05,0.04343386205164612
5,Kansas,2020-03-06,0.060523708690914946
6,Kansas,2020-03-07,0.10099405879214496
7,Kansas,2020-03-08,0.15890438855704048
8,Kansas,2020-03-09,0.2396977499774584
9,Kansas,2020-03-10,0.36162682130569235
10,Kansas,2020-03-11,0.5486424909235736
11,Kansas,2020-03-12,0.8155313192660514
12,Kansas,2020-03-13,1.1678850661567695
13,Kansas,2020-03-14,1.645338887142071
14,Kansas,2020-03-15,2.304051270646001
15,Kansas,2020-03-16,3.2061574418554954
16,Kansas,2020-03-17,4.37842725087908
17,Kansas,2020-03-18,5.779813228025481
18,Kansas,2020-03-19,7.37605806351932
19,Kansas,2020-03-20,9.174528738396742
20,Kansas,2020-03-21,11.269999834042515
21,Kansas,2020-03-22,13.944458079694774
22,Kansas,2020-03-23,17.453177823349474
23,Kansas,2020-03-24,21.932142459900806
24,Kansas,2020-03-25,27.455219886030815
25,Kansas,2020-03-26,33.84476249766198
26,Kansas,2020-03-27,40.77074963290094
27,Kansas,2020-03-28,47.51190678145623
28,Kansas,2020-03-29,52.95549895859885
29,Kansas,2020-03-30,56.5806559946641
30,Kansas,2020-03-31,58.9753392266085
31,Kansas,2020-04-01,60.956218307228916
32,Kansas,2020-04-02,63.51596063489835
33,Kansas,2020-04-03,66.85115914560032
34,Kansas,2020-04-04,70.75278697013694
35,Kansas,2020-04-05,74.75608713715383
36,Kansas,2020-04-06,77.83572580342489
37,Kansas,2020-04-07,78.87100189122236
38,Kansas,2020-04-08,77.67279693681803
39,Kansas,2020-04-09,74.46341253977431
40,Kansas,2020-04-10,70.80336416678445
41,Kansas,2020-04-11,67.6875282349205
42,Kansas,2020-04-12,65.37018454292506
43,Kansas,2020-04-13,64.46142961401448
44,Kansas,2020-04-14,65.61450911811173
45,Kansas,2020-04-15,69.07184379689295
46,Kansas,2020-04-16,75.27838097427644
47,Kansas,2020-04-17,84.08119687072596
48,Kansas,2020-04-18,95.1526328612036
49,Kansas,2020-04-19,108.81257190481439
50,Kansas,2020-04-20,124.70675656740296
51,Kansas,2020-04-21,142.0526621481337
52,Kansas,2020-04-22,159.96129221078118
53,Kansas,2020-04-23,176.16554991747296
54,Kansas,2020-04-24,188.9439935333435
55,Kansas,2020-04-25,198.58569873638135
56,Kansas,2020-04-26,206.90671291110314
57,Kansas,2020-04-27,216.42443465034782
58,Kansas,2020-04-28,227.45372763356144
59,Kansas,2020-04-29,240.04573502480946
60,Kansas,2020-04-30,254.69164954939188
61,Kansas,2020-05-01,270.7825689362812
62,Kansas,2020-05-02,286.7786883611492
63,Kansas,2020-05-03,296.4231606507115
64,Kansas,2020-05-04,295.69202292715966
65,Kansas,2020-05-05,287.642433806541
66,Kansas,2020-05-06,276.24278026316205
67,Kansas,2020-05-07,263.0669362371103
68,Kansas,2020-05-08,247.16051098468918
69,Kansas,2020-05-09,227.137407069576
70,Kansas,2020-05-10,203.6203916942362
71,Kansas,2020-05-11,178.36772473652925
72,Kansas,2020-05-12,154.7500295106276
73,Kansas,2020-05-13,132.91462321209585
74,Kansas,2020-05-14,114.23222938637127
75,Kansas,2020-05-15,99.98556476861084
76,Kansas,2020-05-16,90.55031984913467
77,Kansas,2020-05-17,86.19578023369272
78,Kansas,2020-05-18,86.28741329859746
79,Kansas,2020-05-19,88.15271658123811
80,Kansas,2020-05-20,90.81605612389075
81,Kansas,2020-05-21,92.65557837897073
82,Kansas,2020-05-22,92.60264000317756
83,Kansas,2020-05-23,90.43871909302995
84,Kansas,2020-05-24,86.33776004609147
85,Kansas,2020-05-25,80.79712810363996
86,Kansas,2020-05-26,74.77817815116903
87,Kansas,2020-05-27,68.58205790005971
88,Kansas,2020-05-28,62.703064646782806
0,Kentucky,2020-03-01,-0.21742828482288779
1,Kentucky,2020-03-02,-0.12396320603925459
2,Kentucky,2020-03-03,-0.01742898234785606
3,Kentucky,2020-03-04,0.10486103258857016
4,Kentucky,2020-03-05,0.24569225115651983
5,Kentucky,2020-03-06,0.40850802681959575
6,Kentucky,2020-03-07,0.5960074345793664
7,Kentucky,2020-03-08,0.813219875457249
8,Kentucky,2020-03-09,1.06418385319044
9,Kentucky,2020-03-10,1.357307107959226
10,Kentucky,2020-03-11,1.706617605991326
11,Kentucky,2020-03-12,2.132191485989991
12,Kentucky,2020-03-13,2.6550308386307075
13,Kentucky,2020-03-14,3.3056119704053772
14,Kentucky,2020-03-15,4.11434948102187
15,Kentucky,2020-03-16,5.1264503128401655
16,Kentucky,2020-03-17,6.3971557891993145
17,Kentucky,2020-03-18,7.984744460546441
18,Kentucky,2020-03-19,9.939345885719076
19,Kentucky,2020-03-20,12.306096191050141
20,Kentucky,2020-03-21,15.110511439096637
21,Kentucky,2020-03-22,18.370409769175488
22,Kentucky,2020-03-23,22.069198112944694
23,Kentucky,2020-03-24,26.1362321006566
24,Kentucky,2020-03-25,30.488387672881387
25,Kentucky,2020-03-26,34.99970759186131
26,Kentucky,2020-03-27,39.51094404019845
27,Kentucky,2020-03-28,43.84107265542013
28,Kentucky,2020-03-29,47.873106231690954
29,Kentucky,2020-03-30,51.55292834458348
30,Kentucky,2020-03-31,54.81760531450062
31,Kentucky,2020-04-01,57.75947528063094
32,Kentucky,2020-04-02,60.54102165136607
33,Kentucky,2020-04-03,63.38273815045038
34,Kentucky,2020-04-04,66.50141935104168
35,Kentucky,2020-04-05,69.96928515293162
36,Kentucky,2020-04-06,73.9741281538543
37,Kentucky,2020-04-07,78.84345289188437
38,Kentucky,2020-04-08,84.34876862710243
39,Kentucky,2020-04-09,90.24350965229128
40,Kentucky,2020-04-10,96.18985121133053
41,Kentucky,2020-04-11,101.81402580004004
42,Kentucky,2020-04-12,106.98147337273235
43,Kentucky,2020-04-13,111.64471194945457
44,Kentucky,2020-04-14,115.7310044121832
45,Kentucky,2020-04-15,119.43872956111852
46,Kentucky,2020-04-16,122.93026078646062
47,Kentucky,2020-04-17,126.38766605716636
48,Kentucky,2020-04-18,129.90809783999754
49,Kentucky,2020-04-19,133.12068519709646
50,Kentucky,2020-04-20,135.76608528337252
51,Kentucky,2020-04-21,137.78663809425987
52,Kentucky,2020-04-22,139.24008760863694
53,Kentucky,2020-04-23,140.0221960894
54,Kentucky,2020-04-24,140.07915094720258
55,Kentucky,2020-04-25,139.28586912999782
56,Kentucky,2020-04-26,137.7357512438085
57,Kentucky,2020-04-27,135.72167614911794
58,Kentucky,2020-04-28,133.5660084383565
59,Kentucky,2020-04-29,131.51051509087688
60,Kentucky,2020-04-30,129.7819196175181
61,Kentucky,2020-05-01,128.63721906242188
62,Kentucky,2020-05-02,128.33982078672088
63,Kentucky,2020-05-03,129.15815774387517
64,Kentucky,2020-05-04,130.36893500364226
65,Kentucky,2020-05-05,131.594346647661
66,Kentucky,2020-05-06,132.59161233819486
67,Kentucky,2020-05-07,133.3639903478512
68,Kentucky,2020-05-08,133.93173495810666
69,Kentucky,2020-05-09,134.36807547841656
70,Kentucky,2020-05-10,134.6624750096377
71,Kentucky,2020-05-11,135.0362653755543
72,Kentucky,2020-05-12,135.24683932723545
73,Kentucky,2020-05-13,135.19183194690083
74,Kentucky,2020-05-14,134.8230738260788
75,Kentucky,2020-05-15,134.00576122966837
76,Kentucky,2020-05-16,132.75090048086255
77,Kentucky,2020-05-17,131.13308040558798
78,Kentucky,2020-05-18,129.38869801931727
79,Kentucky,2020-05-19,127.51187918643461
80,Kentucky,2020-05-20,125.67279544768157
81,Kentucky,2020-05-21,123.91223219305874
82,Kentucky,2020-05-22,122.27881560346594
83,Kentucky,2020-05-23,120.74562791260374
84,Kentucky,2020-05-24,119.39607570231415
85,Kentucky,2020-05-25,118.34052144455687
86,Kentucky,2020-05-26,117.63048045560181
87,Kentucky,2020-05-27,117.10095438144985
88,Kentucky,2020-05-28,116.64060945098905
0,Louisiana,2020-03-01,-0.010559303780047435
1,Louisiana,2020-03-02,-0.04886256960270374
2,Louisiana,2020-03-03,-0.07000782595026789
3,Louisiana,2020-03-04,-0.06036691951219897
4,Louisiana,2020-03-05,-0.007733942173484665
5,Louisiana,2020-03-06,0.10384877503704004
6,Louisiana,2020-03-07,0.3194712311043142
7,Louisiana,2020-03-08,0.7097501371554664
8,Louisiana,2020-03-09,1.3762287572965057
9,Louisiana,2020-03-10,2.4725446641540128
10,Louisiana,2020-03-11,4.221905416314698
11,Louisiana,2020-03-12,7.066564238825819
12,Louisiana,2020-03-13,11.872739745884772
13,Louisiana,2020-03-14,19.23042558526539
14,Louisiana,2020-03-15,29.237657950998376
15,Louisiana,2020-03-16,41.788595516541406
16,Louisiana,2020-03-17,57.41881255292508
17,Louisiana,2020-03-18,76.75366641797059
18,Louisiana,2020-03-19,100.09743912227991
19,Louisiana,2020-03-20,126.94244826820908
20,Louisiana,2020-03-21,157.54851945570616
21,Louisiana,2020-03-22,192.31401383423557
22,Louisiana,2020-03-23,232.1314246998346
23,Louisiana,2020-03-24,274.8592788524012
24,Louisiana,2020-03-25,322.0676058179321
25,Louisiana,2020-03-26,373.31015958684713
26,Louisiana,2020-03-27,430.74021587554483
27,Louisiana,2020-03-28,501.0172931988225
28,Louisiana,2020-03-29,594.0125250348891
29,Louisiana,2020-03-30,720.5642616943924
30,Louisiana,2020-03-31,884.8737293828492
31,Louisiana,2020-04-01,1065.0054758408296
32,Louisiana,2020-04-02,1226.39569656156
33,Louisiana,2020-04-03,1330.6187581127836
34,Louisiana,2020-04-04,1373.419375029073
35,Louisiana,2020-04-05,1353.1692063951132
36,Louisiana,2020-04-06,1287.4923314536888
37,Louisiana,2020-04-07,1179.7092791229563
38,Louisiana,2020-04-08,1055.937963582453
39,Louisiana,2020-04-09,940.4607627821462
40,Louisiana,2020-04-10,836.0921423646497
41,Louisiana,2020-04-11,742.3377878981748
42,Louisiana,2020-04-12,660.522023379186
43,Louisiana,2020-04-13,589.9359160432971
44,Louisiana,2020-04-14,538.4925104139102
45,Louisiana,2020-04-15,504.0021036654254
46,Louisiana,2020-04-16,483.19598616610114
47,Louisiana,2020-04-17,471.2835631108112
48,Louisiana,2020-04-18,463.0959425657878
49,Louisiana,2020-04-19,454.9719855846058
50,Louisiana,2020-04-20,441.72895702024834
51,Louisiana,2020-04-21,421.67714524805206
52,Louisiana,2020-04-22,399.7645177189681
53,Louisiana,2020-04-23,378.774709783616
54,Louisiana,2020-04-24,360.2893504706745
55,Louisiana,2020-04-25,345.9156257210285
56,Louisiana,2020-04-26,335.4841768484963
57,Louisiana,2020-04-27,328.7611638273957
58,Louisiana,2020-04-28,328.49933571799176
59,Louisiana,2020-04-29,335.6505626668561
60,Louisiana,2020-04-30,346.58888614781205
61,Louisiana,2020-05-01,355.927978103228
62,Louisiana,2020-05-02,355.66511941123406
63,Louisiana,2020-05-03,347.3430807837749
64,Louisiana,2020-05-04,333.8671250409266
65,Louisiana,2020-05-05,317.31915050574463
66,Louisiana,2020-05-06,300.8218769641742
67,Louisiana,2020-05-07,289.18922775721956
68,Louisiana,2020-05-08,287.1118523735397
69,Louisiana,2020-05-09,293.77326913210203
70,Louisiana,2020-05-10,303.3678237545952
71,Louisiana,2020-05-11,316.6866872055898
72,Louisiana,2020-05-12,335.841902930774
73,Louisiana,2020-05-13,357.8909903979224
74,Louisiana,2020-05-14,373.4994721503902
75,Louisiana,2020-05-15,379.39932862200277
76,Louisiana,2020-05-16,379.53861469080766
77,Louisiana,2020-05-17,376.4754853750679
78,Louisiana,2020-05-18,367.2645868067193
79,Louisiana,2020-05-19,357.3669151104852
80,Louisiana,2020-05-20,346.86064588224195
81,Louisiana,2020-05-21,337.5497507911466
82,Louisiana,2020-05-22,322.6628062378556
83,Louisiana,2020-05-23,307.02561446463505
84,Louisiana,2020-05-24,295.96084493032555
85,Louisiana,2020-05-25,290.46680707952146
86,Louisiana,2020-05-26,280.8669781742603
87,Louisiana,2020-05-27,265.3855082262839
88,Louisiana,2020-05-28,245.86083954898777
0,Maine,2020-03-01,-0.08803331920958268
1,Maine,2020-03-02,-0.053182122058772596
2,Maine,2020-03-03,-0.006638340981865776
3,Maine,2020-03-04,0.038393855560167056
4,Maine,2020-03-05,0.06293359815233779
5,Maine,2020-03-06,0.055958264056841456
6,Maine,2020-03-07,0.0022696518688649636
7,Maine,2020-03-08,-0.07357329115679179
8,Maine,2020-03-09,-0.09544759699433347
9,Maine,2020-03-10,-0.02921697929837974
10,Maine,2020-03-11,0.19254626657860507
11,Maine,2020-03-12,0.6388984161347373
12,Maine,2020-03-13,1.3495632872718701
13,Maine,2020-03-14,2.468379232165468
14,Maine,2020-03-15,4.320355439857626
15,Maine,2020-03-16,6.697165270644321
16,Maine,2020-03-17,9.031407957558773
17,Maine,2020-03-18,10.145051941947186
18,Maine,2020-03-19,10.304743794107168
19,Maine,2020-03-20,10.634579177026877
20,Maine,2020-03-21,11.85281955928817
21,Maine,2020-03-22,13.700675419902755
22,Maine,2020-03-23,15.548349571918948
23,Maine,2020-03-24,16.454040423589717
24,Maine,2020-03-25,17.092408140776424
25,Maine,2020-03-26,18.288893087895563
26,Maine,2020-03-27,21.136948979486323
27,Maine,2020-03-28,25.696939233238286
28,Maine,2020-03-29,28.876641716702174
29,Maine,2020-03-30,30.03177145172916
30,Maine,2020-03-31,32.1449637741758
31,Maine,2020-04-01,35.28408518750906
32,Maine,2020-04-02,36.88393198652764
33,Maine,2020-04-03,34.33589217624293
34,Maine,2020-04-04,28.095926004529616
35,Maine,2020-04-05,23.388342421320036
36,Maine,2020-04-06,21.149766875673855
37,Maine,2020-04-07,20.06524508810438
38,Maine,2020-04-08,19.754004926477936
39,Maine,2020-04-09,20.624329053393126
40,Maine,2020-04-10,22.856612735166394
41,Maine,2020-04-11,27.32112990352573
42,Maine,2020-04-12,33.58878803647996
43,Maine,2020-04-13,39.97045349790837
44,Maine,2020-04-14,40.39945132879804
45,Maine,2020-04-15,35.12880575758124
46,Maine,2020-04-16,28.299475133644496
47,Maine,2020-04-17,22.928003615756026
48,Maine,2020-04-18,18.985019247714334
49,Maine,2020-04-19,16.475898221286002
50,Maine,2020-04-20,15.20091759405793
51,Maine,2020-04-21,15.915112698466839
52,Maine,2020-04-22,18.185762366217762
53,Maine,2020-04-23,20.719243103643603
54,Maine,2020-04-24,22.139381787517166
55,Maine,2020-04-25,21.909011760726045
56,Maine,2020-04-26,20.43004969758855
57,Maine,2020-04-27,19.021234572366136
58,Maine,2020-04-28,18.761044862106225
59,Maine,2020-04-29,19.414533342948914
60,Maine,2020-04-30,21.10248074298983
61,Maine,2020-05-01,23.598239675334675
62,Maine,2020-05-02,26.623941670844246
63,Maine,2020-05-03,29.484248545201552
64,Maine,2020-05-04,31.51353671091826
65,Maine,2020-05-05,32.836654804613715
66,Maine,2020-05-06,34.08362653905203
67,Maine,2020-05-07,35.17703700492358
68,Maine,2020-05-08,34.689146454516774
69,Maine,2020-05-09,33.0979910057067
70,Maine,2020-05-10,31.822884812802492
71,Maine,2020-05-11,31.153613812751438
72,Maine,2020-05-12,30.539680143720027
73,Maine,2020-05-13,30.63169873964079
74,Maine,2020-05-14,31.287868335349202
75,Maine,2020-05-15,32.869111582199935
76,Maine,2020-05-16,35.864734298915174
77,Maine,2020-05-17,39.83500457649624
78,Maine,2020-05-18,44.289474008785504
79,Maine,2020-05-19,48.553084241997134
80,Maine,2020-05-20,51.671311484825004
81,Maine,2020-05-21,51.89588652596021
82,Maine,2020-05-22,51.06251450666132
83,Maine,2020-05-23,48.54834602858465
84,Maine,2020-05-24,44.71787665539937
85,Maine,2020-05-25,40.6380511129837
86,Maine,2020-05-26,37.06587192199705
87,Maine,2020-05-27,33.77811262096738
88,Maine,2020-05-28,31.515539875713557
0,Maryland,2020-03-01,-0.1650310643443983
1,Maryland,2020-03-02,-0.04777671196323774
2,Maryland,2020-03-03,0.08630260594477401
3,Maryland,2020-03-04,0.23965252630211098
4,Maryland,2020-03-05,0.41094204580911753
5,Maryland,2020-03-06,0.5943423973000075
6,Maryland,2020-03-07,0.8063114905133291
7,Maryland,2020-03-08,1.0642217236667282
8,Maryland,2020-03-09,1.376185585677383
9,Maryland,2020-03-10,1.762972994142805
10,Maryland,2020-03-11,2.2624290939567024
11,Maryland,2020-03-12,2.953185923088416
12,Maryland,2020-03-13,3.9718893524801153
13,Maryland,2020-03-14,5.427412479682411
14,Maryland,2020-03-15,7.450451885361019
15,Maryland,2020-03-16,10.24571031367811
16,Maryland,2020-03-17,14.000323038349643
17,Maryland,2020-03-18,18.811926403500575
18,Maryland,2020-03-19,24.697165061867796
19,Maryland,2020-03-20,31.69829450507524
20,Maryland,2020-03-21,40.01603546101917
21,Maryland,2020-03-22,50.044446841437896
22,Maryland,2020-03-23,62.282366330595345
23,Maryland,2020-03-24,77.49683351890059
24,Maryland,2020-03-25,96.59669670798962
25,Maryland,2020-03-26,120.09075350643867
26,Maryland,2020-03-27,147.2517110253447
27,Maryland,2020-03-28,176.64189367517164
28,Maryland,2020-03-29,206.76609105233817
29,Maryland,2020-03-30,237.37393470805065
30,Maryland,2020-03-31,268.6605939048659
31,Maryland,2020-04-01,300.91415594906476
32,Maryland,2020-04-02,335.33019338584234
33,Maryland,2020-04-03,372.81437255356724
34,Maryland,2020-04-04,414.2551170092744
35,Maryland,2020-04-05,459.7533659054744
36,Maryland,2020-04-06,507.0639370484757
37,Maryland,2020-04-07,553.6846111012727
38,Maryland,2020-04-08,596.0131740862757
39,Maryland,2020-04-09,628.2514512067752
40,Maryland,2020-04-10,650.2073904191741
41,Maryland,2020-04-11,663.4309856656312
42,Maryland,2020-04-12,670.2263160205423
43,Maryland,2020-04-13,672.9613016031377
44,Maryland,2020-04-14,672.7667939523398
45,Maryland,2020-04-15,671.2494021772593
46,Maryland,2020-04-16,670.977283536213
47,Maryland,2020-04-17,673.1434894165977
48,Maryland,2020-04-18,678.8344673906212
49,Maryland,2020-04-19,689.0969601260281
50,Maryland,2020-04-20,704.2397950233006
51,Maryland,2020-04-21,723.1989536758098
52,Maryland,2020-04-22,746.2644210801627
53,Maryland,2020-04-23,773.1109041757322
54,Maryland,2020-04-24,801.5628747001446
